label,detected_language,num_comment_lines,comment_ratio,avg_comment_length_words,comment_to_code_ratio,num_block_comments,num_docstrings,avg_identifier_length,avg_function_name_length,single_char_name_ratio,lexical_diversity,snake_case_ratio,camel_case_ratio,naming_consistency,total_lines,empty_line_ratio,avg_line_length,max_line_length,uses_tabs,trailing_whitespace_ratio,operator_spacing_consistency,ast_depth,unique_node_type_ratio,ast_nodes_per_line,avg_function_length,max_function_length,avg_args_per_function,function_density,class_density,import_density,if_density,for_density,while_density,try_density,lambda_density,max_nesting_depth,avg_nesting_depth,cyclomatic_complexity_approx,char_entropy,token_entropy,perplexity,model_available,source
1,python,0,0.0,0.0,0.0,0,0,2.3125,0.0,0.5625,0.375,0.0,0.0,0.0,10,0.2,16.25,25,0,0.0,1.0,9,0.3493975903614458,10.375,0.0,0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,2,1.5,3.0,3.934285417994704,4.081275677539911,-1.0,0,AIGCodeSet
1,python,5,0.25,12.0,0.5152777777777777,0,0,6.913043478260869,16.0,0.0,0.34782608695652173,0.391304347826087,0.0,0.391304347826087,20,0.15,41.23529411764706,104,0,0.0,1.0,12,0.3904761904761905,6.176470588235294,20.0,20,1.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,3,2.2,5.0,4.117874177249225,5.757050063076344,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.6233766233766236,0.0,0.5714285714285714,0.2857142857142857,0.07792207792207792,0.0,0.07792207792207792,30,0.13333333333333333,24.5,43,0,0.0,1.0,15,0.16109422492401215,12.653846153846153,0.0,0,0.0,0.0,0.0,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.0,0.0,0.0,5,2.6666666666666665,7.0,4.078490206608903,4.949111494676964,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,5.293103448275862,7.5,0.4482758620689655,0.3620689655172414,0.22413793103448276,0.0,0.22413793103448276,26,0.2692307692307692,30.473684210526315,52,0,0.0,1.0,14,0.20353982300884957,11.894736842105264,10.0,15,2.0,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,3,1.6,2.0,4.452838875729377,4.969801269904433,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.625,14.0,0.5625,0.375,0.125,0.0,0.125,7,0.2857142857142857,22.2,27,0,0.0,1.0,8,0.3333333333333333,13.8,2.0,2,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,4.289062122516984,3.6501216078546426,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.4761904761904763,0.0,0.35714285714285715,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,13,0.23076923076923078,27.1,69,0,0.0,1.0,13,0.15469613259668508,18.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1,1.0,2.0,4.203434974480852,4.294896659701309,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.6,0.0,0.4666666666666667,0.6,0.0,0.0,0.0,5,0.0,18.2,35,0,0.0,1.0,9,0.35064935064935066,15.4,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,1.0,2.0,4.3270345755627435,4.0904879173556505,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.6,0.0,0.5,0.6,0.0,0.0,0.0,6,0.0,12.333333333333334,16,0,0.0,1.0,8,0.38461538461538464,10.833333333333334,0.0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1,1.0,2.0,4.265285473386546,3.9725738836114353,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.225806451612903,0.0,0.5161290322580645,0.3225806451612903,0.0,0.0,0.0,10,0.1,26.88888888888889,40,0,0.0,0.625,10,0.225,17.77777777777778,0.0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1,1.0,2.0,4.443078912759012,4.617280650493445,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.838709677419355,0.0,0.41935483870967744,0.45161290322580644,0.0,0.0,0.0,12,0.16666666666666666,20.1,35,0,0.0,1.0,11,0.24444444444444444,13.5,0.0,0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,3,2.0,4.0,4.278518122878891,4.467121248950343,-1.0,0,AIGCodeSet
1,python,7,0.3684210526315789,10.428571428571429,0.5379008746355685,0,0,6.708333333333333,0.0,0.375,0.5,0.16666666666666666,0.0,0.16666666666666666,19,0.21052631578947367,44.46666666666667,79,0,0.0,1.0,11,0.25675675675675674,9.866666666666667,0.0,0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1,1.0,2.0,4.612930964665344,5.490626621268425,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.2666666666666666,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,7,0.0,27.142857142857142,56,0,0.0,1.0,11,0.25384615384615383,18.571428571428573,0.0,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1,1.0,2.0,4.437399536551994,4.537285995600172,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,4.892857142857143,0.0,0.20238095238095238,0.34523809523809523,0.15476190476190477,0.0,0.15476190476190477,39,0.05128205128205128,27.56756756756757,91,0,0.0,1.0,15,0.12944162436548223,10.64864864864865,0.0,0,0.0,0.0,0.0,0.0,0.13513513513513514,0.13513513513513514,0.0,0.0,0.0,4,2.5,11.0,4.105207352748354,5.21993056921495,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,7.117647058823529,20.0,0.23529411764705882,0.5294117647058824,0.17647058823529413,0.0,0.17647058823529413,12,0.16666666666666666,24.7,36,0,0.0,1.0,8,0.4473684210526316,7.6,6.0,6,1.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,3,1.75,4.0,4.00513135083286,4.3609023444260835,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.0,0.0,0.43478260869565216,0.5217391304347826,0.17391304347826086,0.0,0.17391304347826086,10,0.1,21.0,44,0,0.0,1.0,9,0.32407407407407407,12.0,0.0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,2,1.5,3.0,4.153682759303703,4.519740353936268,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,5.384615384615385,15.0,0.3076923076923077,0.5384615384615384,0.3076923076923077,0.0,0.3076923076923077,6,0.0,25.5,36,0,0.0,1.0,10,0.5223880597014925,11.166666666666666,6.0,6,2.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,2,1.5,2.0,4.3664398994761315,4.552638373963221,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.076923076923077,0.0,0.5576923076923077,0.23076923076923078,0.0,0.0,0.0,13,0.0,36.07692307692308,73,0,0.0,1.0,15,0.1412639405204461,20.692307692307693,0.0,0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,3,2.25,5.0,3.6550788549390356,4.486664131842161,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,4.645833333333333,0.0,0.16666666666666666,0.3333333333333333,0.10416666666666667,0.0,0.10416666666666667,28,0.21428571428571427,21.772727272727273,40,0,0.0,1.0,11,0.16535433070866143,11.545454545454545,0.0,0,0.0,0.0,0.0,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.0,0.0,0.0,3,1.7142857142857142,8.0,4.259781343974156,4.748958951462446,-1.0,0,AIGCodeSet
1,python,4,0.10810810810810811,1.0,0.0837138508371385,0,0,2.902439024390244,3.0,0.35365853658536583,0.34146341463414637,0.0,0.0,0.0,37,0.16216216216216217,20.032258064516128,47,0,0.0,1.0,14,0.11733333333333333,12.096774193548388,6.0,6,1.0,0.03225806451612903,0.0,0.0,0.06451612903225806,0.16129032258064516,0.0,0.0,0.0,3,1.5,8.0,4.536258841200495,4.969879689755515,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,1.6666666666666667,5.0,0.8333333333333334,0.26666666666666666,0.0,0.0,0.0,11,0.0,23.363636363636363,41,0,0.0,1.0,11,0.352,11.363636363636363,11.0,11,2.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,4,2.5,4.0,3.5281903190162347,4.487659251394445,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,4.5479452054794525,0.0,0.1506849315068493,0.273972602739726,0.0,0.0,0.0,32,0.25,27.166666666666668,52,0,0.0,1.0,13,0.09002433090024331,17.125,0.0,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.125,0.0,0.0,2,1.2857142857142858,8.0,4.463079402179633,4.525054537293827,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.5185185185185186,0.0,0.5185185185185185,0.4074074074074074,0.0,0.0,0.0,13,0.15384615384615385,18.90909090909091,35,0,0.0,1.0,13,0.22388059701492538,12.181818181818182,0.0,0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,3,2.0,4.0,3.9877108587506296,4.353826990246889,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.1621621621621623,8.0,0.6621621621621622,0.28378378378378377,0.0,0.0,0.0,34,0.0,18.058823529411764,34,0,0.0,1.0,11,0.14945652173913043,10.823529411764707,7.0,7,2.0,0.029411764705882353,0.0,0.0,0.14705882352941177,0.08823529411764706,0.058823529411764705,0.0,0.0,3,1.7272727272727273,11.0,4.298477120364302,5.0337953053843965,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.782608695652174,0.0,0.21739130434782608,0.43478260869565216,0.0,0.0,0.0,13,0.0,13.846153846153847,27,0,0.0,1.0,11,0.30158730158730157,9.692307692307692,0.0,0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,2,1.3333333333333333,4.0,4.206754385869239,4.587816958962025,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.1666666666666665,0.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,7,0.0,17.857142857142858,35,0,0.0,1.0,9,0.36585365853658536,11.714285714285714,0.0,0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,1,1.0,2.0,4.49934464074929,4.3492107644153375,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.2857142857142856,17.0,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,5,0.0,18.6,30,0,0.0,1.0,9,0.6111111111111112,7.2,5.0,5,2.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2,1.5,2.0,3.7117262847008954,3.7230741894285697,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.3333333333333335,0.0,0.6,0.5333333333333333,0.0,0.0,0.0,8,0.0,9.875,22,0,0.0,0.0,8,0.4,8.125,0.0,0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,1,1.0,2.0,4.525809051986221,4.177929371042467,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.5,0.0,0.5,0.625,0.0,0.0,0.0,6,0.16666666666666666,24.2,47,0,0.0,1.0,9,0.34065934065934067,18.2,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,1.0,2.0,4.37115622804668,4.409547975069583,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.5384615384615383,0.0,0.5384615384615384,0.6153846153846154,0.0,0.0,0.0,7,0.14285714285714285,18.0,32,0,0.0,1.0,9,0.3924050632911392,13.166666666666666,0.0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1,1.0,2.0,4.475367030923813,4.172503561468788,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.8620689655172415,0.0,0.41379310344827586,0.41379310344827586,0.034482758620689655,0.0,0.034482758620689655,10,0.0,19.7,41,0,0.0,1.0,11,0.27941176470588236,13.6,0.0,0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,2,1.5,3.0,4.441106759535208,4.487480200258175,-1.0,0,AIGCodeSet
1,python,2,0.041666666666666664,1.0,0.07444168734491315,0,0,3.3805309734513274,12.0,0.5398230088495575,0.22123893805309736,0.035398230088495575,0.0,0.035398230088495575,48,0.0625,25.822222222222223,64,0,0.0,1.0,13,0.08191126279863481,13.022222222222222,13.5,19,1.5,0.044444444444444446,0.0,0.0,0.044444444444444446,0.13333333333333333,0.0,0.0,0.0,3,1.8,4.5,4.699082897753892,5.2015774755496915,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.484848484848485,3.0,0.36363636363636365,0.4090909090909091,0.13636363636363635,0.0,0.13636363636363635,22,0.0,28.363636363636363,64,0,0.0,1.0,16,0.17391304347826086,13.590909090909092,16.0,16,1.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.0,0.09090909090909091,4,2.6666666666666665,6.0,4.03233198568601,4.958943723977232,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,4.285714285714286,12.0,0.5142857142857142,0.37142857142857144,0.08571428571428572,0.0,0.08571428571428572,23,0.17391304347826086,28.210526315789473,67,0,0.0,1.0,16,0.2017167381974249,12.263157894736842,8.5,13,1.0,0.10526315789473684,0.0,0.0,0.2631578947368421,0.05263157894736842,0.0,0.0,0.0,5,2.5,3.5,4.007412911217569,4.780127915896506,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,4.333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,44.0,44,0,0.0,0.0,10,0.4782608695652174,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.1403611636984845,3.139572261986723,-1.0,0,AIGCodeSet
1,python,3,0.2,8.0,0.4095238095238095,0,0,4.826086956521739,0.0,0.17391304347826086,0.6521739130434783,0.08695652173913043,0.0,0.08695652173913043,15,0.3333333333333333,30.0,65,0,0.0,1.0,11,0.20192307692307693,10.4,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.680509391503163,4.7913131725592635,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.5833333333333335,0.0,0.4444444444444444,0.4722222222222222,0.0,0.0,0.0,15,0.2,17.5,35,0,0.0,1.0,11,0.2465753424657534,12.166666666666666,0.0,0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,2,1.5,3.0,4.36206824540903,4.66503305189656,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.8,0.0,0.5,0.45,0.0,0.0,0.0,5,0.0,24.0,36,0,0.0,1.0,9,0.25842696629213485,17.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1,1.0,2.0,4.257505857159775,3.9899174405613724,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.526315789473684,0.0,0.5263157894736842,0.631578947368421,0.0,0.0,0.0,7,0.0,12.571428571428571,20,0,0.0,0.0,9,0.25609756097560976,11.714285714285714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1,1.0,2.0,4.228480365536086,3.985862139459594,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,1.9565217391304348,0.0,0.6521739130434783,0.43478260869565216,0.0,0.0,0.0,8,0.0,16.375,38,0,0.0,1.0,9,0.3069306930693069,12.625,0.0,0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1,1.0,2.0,4.042455043614625,4.145514892280303,-1.0,0,AIGCodeSet
1,python,2,0.043478260869565216,7.5,0.08650190114068441,0,0,3.163793103448276,5.0,0.3793103448275862,0.3620689655172414,0.0,0.0,0.0,46,0.15217391304347827,25.82051282051282,74,0,0.0,1.0,12,0.10562180579216354,15.051282051282051,3.0,5,1.3333333333333333,0.07692307692307693,0.0,0.20512820512820512,0.02564102564102564,0.07692307692307693,0.0,0.0,0.0,2,1.1428571428571428,1.6666666666666667,4.990033896977062,5.550576303423022,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.576923076923077,0.0,0.46153846153846156,0.5,0.0,0.0,0.0,11,0.18181818181818182,19.333333333333332,35,0,0.0,1.0,11,0.2833333333333333,13.333333333333334,0.0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,2,1.5,3.0,4.2647885987524194,4.577204020229612,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.375886524822695,0.0,0.5815602836879432,0.15602836879432624,0.0,0.0070921985815602835,0.0070921985815602835,52,0.15384615384615385,31.227272727272727,75,0,0.019230769230769232,1.0,19,0.06371191135734072,16.40909090909091,0.0,0,0.0,0.0,0.0,0.0,0.1590909090909091,0.11363636363636363,0.0,0.0,0.09090909090909091,5,3.0833333333333335,13.0,3.8888768416602013,4.84012622183929,-1.0,0,AIGCodeSet
1,python,1,0.16666666666666666,11.0,0.42038216560509556,0,0,4.230769230769231,0.0,0.46153846153846156,0.6923076923076923,0.15384615384615385,0.0,0.15384615384615385,6,0.3333333333333333,37.75,66,0,0.0,1.0,9,0.35294117647058826,12.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.661326593875339,4.551191174465696,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,6.098591549295775,22.0,0.323943661971831,0.352112676056338,0.28169014084507044,0.0,0.28169014084507044,24,0.25,37.5,73,0,0.0,1.0,12,0.13829787234042554,15.666666666666666,7.0,12,3.5,0.1111111111111111,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,2,1.3333333333333333,1.0,4.6070138928422475,4.679522042262523,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.2,4.0,0.4,0.4,0.0,0.0,0.0,17,0.17647058823529413,27.0,75,0,0.058823529411764705,1.0,13,0.21844660194174756,14.714285714285714,2.0,2,2.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3,2.0,5.0,4.289081219539011,4.760838054382899,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.896551724137931,7.5,0.4482758620689655,0.41379310344827586,0.06896551724137931,0.0,0.06896551724137931,18,0.1111111111111111,20.8125,28,0,0.0,1.0,12,0.3191489361702128,8.8125,7.0,10,0.5,0.125,0.0,0.0,0.125,0.0625,0.0625,0.0,0.0,4,2.0,2.5,3.8903954200876085,4.575501757627214,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.116279069767442,0.0,0.4186046511627907,0.4883720930232558,0.023255813953488372,0.0,0.023255813953488372,18,0.0,22.444444444444443,47,0,0.0,0.9230769230769231,13,0.20304568527918782,10.944444444444445,0.0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,3,2.25,5.0,4.042345837406087,5.0430021118519335,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.536231884057971,3.0,0.5362318840579711,0.37681159420289856,0.0,0.0,0.0,26,0.11538461538461539,20.608695652173914,63,0,0.0,1.0,13,0.13738019169329074,13.608695652173912,6.0,6,1.0,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.0,0.0,0.0,3,1.8571428571428572,7.0,4.397732861973883,4.988545970123669,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,5.615384615384615,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0,8,0.125,21.714285714285715,48,0,0.0,1.0,8,0.35443037974683544,11.285714285714286,0.0,0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,1,1.0,2.0,4.585839973061107,4.4406400766859475,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.1683168316831685,0.0,0.32673267326732675,0.19801980198019803,0.0,0.0,0.13861386138613863,40,0.125,25.257142857142856,65,0,0.0,1.0,14,0.07543520309477757,14.771428571428572,0.0,0,0.0,0.0,0.0,0.0,0.17142857142857143,0.08571428571428572,0.0,0.0,0.0,4,2.2222222222222223,10.0,4.257816981604782,4.748461318954247,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,1.7894736842105263,0.0,0.7631578947368421,0.23684210526315788,0.0,0.0,0.0,13,0.0,13.615384615384615,22,0,0.0,1.0,11,0.20134228187919462,11.461538461538462,0.0,0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,2,1.6666666666666667,4.0,4.057140038149027,4.209587097096811,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.1470588235294117,0.0,0.6176470588235294,0.29411764705882354,0.0,0.0,0.0,12,0.0,18.083333333333332,36,0,0.0,1.0,9,0.22699386503067484,13.583333333333334,0.0,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,2,1.5,3.0,4.17950678959117,4.376616408924111,-1.0,0,AIGCodeSet
1,python,12,0.34285714285714286,11.583333333333334,0.5433526011560693,0,0,6.9411764705882355,0.0,0.0196078431372549,0.3137254901960784,0.29411764705882354,0.0,0.29411764705882354,35,0.22857142857142856,49.96296296296296,186,0,0.0,1.0,16,0.1556420233463035,9.518518518518519,0.0,0,0.0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,3,1.75,5.0,4.520430022136129,5.759591648045383,-1.0,0,AIGCodeSet
1,python,1,0.14285714285714285,2.0,0.15789473684210525,0,0,2.6,0.0,0.5,0.6,0.0,0.0,0.0,7,0.0,12.714285714285714,16,0,0.0,1.0,8,0.3939393939393939,9.428571428571429,0.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1,1.0,2.0,4.485275273961761,4.290321609248305,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.4,0.0,0.6,0.55,0.0,0.0,0.0,9,0.0,16.77777777777778,32,0,0.0,1.0,11,0.3541666666666667,10.666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,2,1.5,3.0,4.103315987025248,4.322563093310582,-1.0,0,AIGCodeSet
1,python,5,0.2777777777777778,8.8,0.4897959183673469,0,0,5.608695652173913,12.0,0.391304347826087,0.391304347826087,0.17391304347826086,0.0,0.17391304347826086,18,0.2222222222222222,40.714285714285715,71,0,0.0,1.0,12,0.3652173913043478,8.214285714285714,18.0,18,1.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,4,2.5,4.0,4.221857352039222,5.182483684129334,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.8413793103448275,5.666666666666667,0.2896551724137931,0.3103448275862069,0.034482758620689655,0.0,0.034482758620689655,51,0.11764705882352941,27.11111111111111,82,0,0.0,1.0,12,0.09557522123893805,12.555555555555555,12.0,19,3.6666666666666665,0.06666666666666667,0.0,0.08888888888888889,0.15555555555555556,0.08888888888888889,0.022222222222222223,0.0,0.0,4,2.2666666666666666,4.333333333333333,4.375145886759109,5.3260287848092664,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.142857142857143,4.0,0.45454545454545453,0.2727272727272727,0.0,0.0,0.0,26,0.0,25.53846153846154,52,0,0.0,1.0,19,0.13445378151260504,13.73076923076923,26.0,26,0.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.0,0.0,4,2.6666666666666665,6.0,3.5833182935782597,4.700127182516226,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,6.1,0.0,0.175,0.475,0.35,0.0,0.35,26,0.15384615384615385,22.454545454545453,35,0,0.0,1.0,11,0.21910112359550563,8.090909090909092,0.0,0,0.0,0.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,3,2.25,5.0,4.162223283543301,4.881801371733454,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,2.6176470588235294,0.0,0.5,0.47058823529411764,0.0,0.0,0.0,9,0.1111111111111111,28.25,61,0,0.0,1.0,12,0.1986754966887417,18.875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,3,2.0,4.0,4.264736985484098,4.574564873864597,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.3333333333333335,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,5,0.0,12.8,16,0,0.0,1.0,8,0.46808510638297873,9.4,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,1.0,2.0,4.187093255741546,3.643776391052357,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.3661971830985915,4.5,0.4084507042253521,0.3380281690140845,0.0,0.0,0.0,26,0.07692307692307693,25.083333333333332,47,0,0.0,1.0,15,0.13157894736842105,12.666666666666666,11.5,12,2.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.125,0.0,0.0,0.0,4,2.142857142857143,3.0,4.052476396936451,4.858181082255807,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.4444444444444446,12.0,0.4444444444444444,0.4444444444444444,0.05555555555555555,0.0,0.05555555555555555,8,0.0,25.375,66,0,0.0,1.0,11,0.4606741573033708,11.125,8.0,8,1.0,0.125,0.0,0.0,0.125,0.125,0.0,0.0,0.0,3,2.0,3.0,3.829274362224673,4.474954812926958,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,6,0.16666666666666666,16.4,28,0,0.0,1.0,8,0.4406779661016949,11.8,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,1.0,2.0,4.131041094479623,3.9023039608559698,-1.0,0,AIGCodeSet
1,python,0,0.0,0.0,0.0,0,0,3.0,0.0,0.35714285714285715,0.4642857142857143,0.0,0.0,0.0,11,0.0,20.272727272727273,42,0,0.0,1.0,12,0.2275449101796407,15.181818181818182,0.0,0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,2,1.5,3.0,4.336091117566797,4.440689299106983,-1.0,0,AIGCodeSet
1,python,2,0.2222222222222222,9.0,0.5503875968992248,0,0,3.526315789473684,0.0,0.42105263157894735,0.631578947368421,0.21052631578947367,0.0,0.21052631578947367,9,0.3333333333333333,41.666666666666664,71,0,0.0,1.0,9,0.2571428571428571,11.666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.620172448321187,4.675093945008262,-1.0,0,AIGCodeSet
